PRT_ID,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,PARK_FACIL,BUILDTYPE,STREET,SALES_PRICE
P03521,Karapakkam,1201,34,1,1,Yes,Commercial,Paved,9505500
P02988,Karapakkam,579,88,1,1,No,House,Gravel,5709500
P07930,KK Nagar,2289,66,4,2,No,Commercial,Gravel,18576840
P05961,Adyar,1023,67,1,1,Yes,Others,Paved,9012665
P06195,KK Nagar,1900,87,3,2,Yes,Commercial,Paved,16434500
P02085,Chrompet,807,59,1,1,Yes,Others,Paved,9330090
P07857,T Nagar,1653,164,1,1,Yes,Commercial,No Access,19002540
P06048,KK Nagar,1452,90,2,1,Yes,Others,Paved,10377680
P06504,T Nagar,1934,63,2,1,No,Commercial,No Access,21447680
P08874,Velachery,1972,141,3,2,No,House,Gravel,11475260
P01060,Anna Nagar,1606,160,1,1,No,House,No Access,11455900
P08481,T Nagar,1908,30,2,1,No,Commercial,Paved,20398010
P00095,Chrompet,741,32,1,1,No,Commercial,No Access,8258600
P08943,Adyar,734,131,1,1,Yes,Commercial,Gravel,10217940
P00294,TNagar,1504,146,1,1,Yes,Commercial,No Access,16595430
P08439,Chrompet,1121,44,1,1,No,House,No Access,7161000
P02503,Anna Nagar,1979,80,2,1,Yes,House,No Access,12952300
P02647,Karapakkam,1105,137,1,1,Yes,Commercial,No Access,8936750
P09004,Velachery,1528,176,2,1,No,Others,Gravel,7085950
P08306,Anna Nagar,1712,51,1,1,Yes,Others,No Access,12498810
P04237,Adyar,955,145,1,1,No,Others,Paved,9552295
P00778,Chrompet,802,3,1,1,No,Others,Gravel,8022740
P03953,Karapakkam,701,82,1,1,Yes,House,No Access,3785500
P02206,Karapakkam,1418,175,2,2,Yes,Others,No Access,6555750
P08723,Adyar,1155,150,1,1,No,Commercial,No Access,13468145
P00677,Chrompet,1061,147,1,1,Yes,House,Gravel,10157300
P06771,KK Nagar,2258,52,4,2,No,Commercial,Paved,17346200
P08805,Chrompet,947,145,1,1,No,House,Gravel,9060600
P06992,KK Nagar,1868,26,3,2,Yes,Others,Gravel,12043540
P05127,T Nagar,1713,150,1,1,No,Others,No Access,12733640
P01832,Chrompet,886,153,1,1,No,Commercial,Paved,10354350
P07551,KK Nagar,2122,2,3,2,No,Commercial,Paved,17155600
P05013,Karapakkam,980,148,1,1,No,Others,Paved,6184500
P02996,Anna Nagar,1916,15,2,1,Yes,Commercial,Gravel,23407860
P02347,KK Nagar,2079,112,3,2,No,Commercial,Gravel,17593940
P03126,Karapakkam,1377,112,2,2,No,House,Paved,6100250
P04777,KK Nagar,2363,169,4,2,No,Commercial,Gravel,18457180
P01693,Karapakkam,1568,142,2,2,Yes,House,Gravel,7814500
P08619,Adyar,1210,95,2,2,Yes,Others,Paved,11226950
P05109,Karapakkam,1179,153,1,1,No,House,No Access,5874250
P08536,Adyar,822,30,1,1,Yes,House,Gravel,9688485
P00466,Chrompet,1235,177,2,1,No,House,No Access,7999200
P07000,T Nagar,1735,116,1,1,Yes,Commercial,Gravel,21770500
P02881,Chrompet,745,182,1,1,Yes,House,Paved,7618500
P00009,Chrompet,794,160,1,1,No,House,Gravel,6762300
P01339,T Nagar,1979,61,2,1,Yes,Commercial,Paved,22726060
P00668,T Nagar,1641,163,1,1,Yes,Others,Paved,13255480
P09808,Velachery,1718,57,2,1,No,Commercial,No Access,11913820
P07767,Chrompet,706,53,1,1,Yes,Others,Paved,7169720
P05562,Adyar,728,52,1,1,No,Commercial,Paved,9094300
P05894,Velachery,1948,19,3,2,No,House,Gravel,8988520
P01265,T Nagar,1863,188,2,1,No,Others,Gravel,13912330
P08528,Anna Nagar,1849,144,2,1,Yes,Commercial,Paved,21104380
P02811,Velachery,1528,143,2,1,No,Others,No Access,7882680
P02676,Anna Nagar,1979,171,2,1,Yes,Others,Paved,14657040
P03951,KK Nagar,1639,154,2,1,Yes,Others,Paved,11097000
P04246,Karapakkam,796,20,1,1,Yes,Others,Gravel,4788000
P00916,Chrompet,794,190,1,1,Yes,House,No Access,8548150
P02769,Adyar,748,116,1,1,Yes,Others,Paved,7174975
P07939,Chrompet,1278,34,2,1,No,Others,Gravel,10573610
P02573,Adyar,838,35,1,1,Yes,Others,No Access,8346035
P03594,KK Nagar,2459,186,4,2,Yes,House,Paved,11716760
P04407,Karapakkam,1358,2,2,2,Yes,House,Gravel,7130000
P05874,Karapakkam,731,60,1,1,No,Others,Paved,6117625
P08877,Adyar,973,15,1,1,Yes,Commercial,Gravel,10979125
P02033,Anna Nagar,1757,113,1,1,No,Others,Paved,13635670
P00897,Anna Nagar,1995,121,2,1,Yes,Others,No Access,13923340
P05069,Chrompet,870,83,1,1,No,House,No Access,7234950
P01189,Chrompet,1035,90,1,,No,Others,No Access,8274200
P04701,KK Nagar,2205,74,3,2,No,Commercial,Paved,16473460
P05609,Chrompet,709,112,1,1,No,Commercial,Gravel,11230600
P06375,Karapakkam,1206,57,1,1,No,Others,No Access,5752250
P01417,Adyar,685,39,1,1,Yes,Others,Gravel,6980335
P01293,Anna Nagar,1690,98,1,1,No,Commercial,No Access,19260550
P08399,Adyar,786,156,1,1,No,House,Paved,7044865
P05770,Chrompet,1136,139,1,1,No,House,Paved,8655900
P04586,Chrompet,1268,166,2,1,No,Commercial,No Access,13982900
P02530,Karapakkam,1012,139,1,1,Yes,Others,Gravel,6986750
P06705,Chrompet,1198,41,1,1,Yes,Commercial,No Access,13891800
P04520,Karapakkam,1152,78,1,1,Yes,House,No Access,6340500
P03115,Chrompet,1034,58,1,1,No,Commercial,No Access,12053400
P06486,T Nagar,1869,143,2,1,Yes,Commercial,No Access,21283130
P01491,Chrompet,773,184,1,1,Yes,House,Paved,8824900
P07815,KK Nagar,2273,121,4,2,No,House,Gravel,11950520
P06307,Chrompet,956,163,1,1,No,Others,Gravel,9892670
P08527,Adyar,939,88,1,1,No,Others,Gravel,8116455
P02972,KK Nagar,1938,116,3,2,No,House,Paved,10161000
P00195,Anna Nagar,1764,143,1,1,Yes,Commercial,Paved,20329120
P01467,T Nagar,1920,166,2,1,No,Others,Gravel,14488580
P01662,Karapakkam,525,195,1,1,No,House,Paved,4980250
P09221,Adyar,653,119,1,1,Yes,House,Gravel,6059010
P03314,Anna Nagar,1700,120,1,1,Yes,Commercial,Paved,19125010
P09696,Velachery,1505,22,2,1,Yes,Commercial,Gravel,12089580
P02916,Karapakkam,1589,158,2,2,Yes,Others,No Access,7270375
P04201,Velachery,1829,118,3,2,No,Commercial,No Access,12774630
P09500,Chrompet,963,64,1,1,Yes,Commercial,Paved,12530800
P05365,KK Nagar,1724,64,2,1,Yes,House,Paved,9774800
P02772,Adyar,731,191,1,1,Yes,House,No Access,7995545
P08775,Anna Nagar,1911,9,2,1,No,House,No Access,11121130
P00184,Chrompet,1239,143,2,1,Yes,Others,No Access,10335130
P02380,Karapakkam,508,108,1,1,Yes,House,Gravel,3944500
P05800,Chrompet,893,174,1,1,No,House,Paved,8032400
P09728,Velachery,1973,171,3,2,No,Commercial,No Access,16444460
P02374,Chrompet,1050,157,1,1,No,House,No Access,7734500
P03641,Velachery,1779,48,2,1,No,Commercial,Gravel,13515920
P08487,Adyar,1078,106,1,1,No,Commercial,Gravel,12508550
P03823,KK Nagar,2470,197,4,2,Yes,Commercial,Paved,19753360
P08199,Adyar,1170,73,1,1,Yes,Commercial,Paved,13926830
P06892,Adyar,706,61,1,1,No,Others,No Access,4828750
P03373,Anna Nagar,1897,112,2,1,Yes,House,No Access,12086610
P05707,KK Nagar,1858,73,3,2,Yes,House,Gravel,11443980
P07434,Adyar,1134,133,1,1,Yes,House,Paved,9685425
P02807,Karapakkam,1057,49,1,1,No,Others,No Access,3968625
P07455,T Nagar,1630,186,1,1,Yes,House,Gravel,12121290
P08012,KK Nagar,2202,91,3,2,No,Commercial,Paved,16152680
P06649,Chrompet,1209,25,2,1,Yes,Others,No Access,9060830
P07297,Chrompet,1068,194,1,1,No,Commercial,Gravel,13426800
P03052,Karapakkam,1366,168,2,2,Yes,House,No Access,7662250
P08716,T Nagar,1727,30,1,1,Yes,Commercial,Gravel,19697720
P01786,Anna Nagar,1673,102,1,1,No,House,Paved,11604630
P07093,T Nagar,1954,154,2,1,Yes,House,Paved,14885280
P07729,Adyar,1022,195,1,1,Yes,Commercial,Paved,11294655
P02894,Anna Nagar,1915,75,2,1,Yes,House,No Access,13531290
P00827,Chrompet,803,41,1,1,No,Others,No Access,6822110
P06870,Adyar,1241,98,2,2,No,House,No Access,10070405
P00700,Chrompet,993,89,1,1,Yes,House,Paved,10189350
P05077,Adyar,779,176,1,1,No,Commercial,Paved,8852535
P05202,Velachery,1972,162,3,2,Yes,House,No Access,10611070
P07790,KK Nagar,2366,81,4,2,Yes,House,Paved,12763380
P04430,Adyar,1104,21,1,1,No,House,Gravel,9079875
P09816,Velachery,1509,60,2,1,Yes,Others,Paved,9318600
P06745,KK Nagar,2001,181,3,2,Yes,Commercial,Paved,16841700
P08388,Velachery,1735,159,2,1,Yes,House,Paved,9593020
P06922,Chrompet,730,142,1,1,Yes,Commercial,Gravel,10706200
P07085,Chrompet,1148,116,1,1,No,House,Paved,8689650
P00838,T Nagar,1781,50,1,1,No,Others,Paved,13580180
P09429,Chrompet,951,1,1,1,No,Commercial,No Access,10303350
P03644,Chrompet,1189,156,1,1,No,Commercial,Gravel,14645650
P04797,Velachery,1899,34,3,2,Yes,Others,Gravel,12450610
P01191,Chrompet,1212,65,2,1,Yes,Others,Gravel,10995190
P00171,Chrompet,1136,148,1,1,No,Others,No Access,8578170
P08960,Adyar,1059,10,1,1,No,House,Gravel,6212280
P03441,KK Nagar,2172,134,3,2,Yes,Others,Paved,13027180
P07707,KK Nagar,2451,74,4,2,Yes,Commercial,Paved,19807800
P09968,Velachery,1834,142,3,2,No,Commercial,No Access,13746750
P06935,Velachery,1609,12,2,1,No,House,Paved,8755610
P01240,Anna Nagar,1845,130,2,1,No,Commercial,Gravel,20940440
P04211,KK Nagar,2084,24,3,2,Yes,Commercial,Gravel,18098940
P05283,Adyar,936,110,1,1,Yes,Others,Gravel,8487780
P02229,KK Nagar,2403,196,4,2,No,Commercial,Paved,18483960
P08676,Anna Nagar,1533,70,1,1,Yes,Others,Gravel,14560920
P00357,Chrompet,856,83,1,1,Yes,Others,Paved,8540670
P00949,Chrompet,841,190,1,1,No,Commercial,No Access,10937450
P01260,Chrompet,1083,138,1,1,No,Others,No Access,8642060
P02903,Velachery,1721,31,2,1,No,House,No Access,8798650
P09297,Chrompet,1276,98,2,1,Yes,Others,No Access,9615620
P00845,Chrompet,974,37,1,1,No,Commercial,Paved,11812650
P08103,Adyar,827,52,1,1,No,Others,Gravel,6348535
P01250,Chrompet,1159,106,1,1,Yes,Others,No Access,9051580
P02113,Chrompet,742,108,1,1,No,House,No Access,6725100
P05112,Karapakkam,849,198,1,1,Yes,Commercial,Paved,9467250
P04855,Chrompet,960,116,1,1,No,Others,Paved,7968450
P04194,Velachery,1928,186,3,2,Yes,Commercial,No Access,14686020
P09762,Velachery,1648,85,2,1,Yes,Others,No Access,8254510
P09492,T Nagar,1538,133,1,1,No,Commercial,No Access,17560410
P07579,Chrompet,715,39,1,1,Yes,House,No Access,7300250
P04512,Karapakkam,1201,104,1,1,No,Others,Gravel,8291375
P08864,Adyar,668,128,1,1,No,House,Gravel,5076885
P04575,Velachery,1545,68,2,1,No,Others,Gravel,8624170
P02392,Adyar,1206,93,2,2,No,Others,Paved,8399365
P04316,Velachery,1694,32,2,1,No,Commercial,Gravel,14868160
P00887,Anna Nagar,1656,87,1,1,No,House,Gravel,12917000
P00970,Chrompet,964,52,1,1,Yes,Others,Paved,9052280
P06543,Adyar,951,118,1,1,Yes,Others,No Access,9364825
P02724,Karapakkam,835,79,1,1,Yes,Others,Paved,6454125
P03050,Anna Nagar,1548,123,1,1,Yes,Others,Paved,12109340
P06376,Chrompet,827,176,1,1,Yes,House,Paved,8701550
P07054,KK Nagar,1834,70,3,2,Yes,House,Paved,10892720
P09119,Velachery,1840,8,3,2,No,Others,No Access,8566460
P08972,Velachery,1973,63,3,2,Yes,Commercial,Gravel,18179660
P04579,Anna Nagar,1829,57,2,1,No,House,No Access,11265840
P05890,T Nagar,1851,69,2,1,Yes,Commercial,Gravel,21660460
P02901,Karapakkam,1519,24,2,2,Yes,Commercial,No Access,12096000
P08795,Velachery,1822,140,3,2,No,Commercial,No Access,13901150
P03903,Karapakkam,721,47,1,1,Yes,Others,Paved,5710375
P03524,Chrompet,1022,37,1,1,No,House,Gravel,8232600
P03008,Karapakkam,588,58,1,1,Yes,House,Gravel,6189750
P06661,Anna Nagar,1716,13,1,1,No,Others,No Access,12188020
P00515,Chrompet,955,39,1,1,Yes,House,Paved,8059250
P03174,Karapakkam,817,28,1,1,Yes,Commercial,No Access,8409000
P09220,Adyar,1036,115,1,1,Yes,Others,Pavd,10233215
P07560,Velachery,1682,62,2,1,Yes,House,Gravel,9283610
P09350,Adyar,628,121,1,1,Yes,Others,No Access,7603540
P07658,Chrompet,941,55,1,1,Yes,Commercial,No Access,12303350
P03295,Karapakkam,647,10,1,1,Yes,House,Gravel,4971250
P09201,Chrompet,838,136,1,1,Yes,House,Paved,8689250
P05858,Karapakkam,849,40,1,1,Yes,House,Gravel,6457750
P07805,Adyar,1048,165,1,1,Yes,House,No Access,9531325
P02166,KK Nagar,2383,181,4,2,Yes,Commercial,Paved,19642900
P00853,Chrompet,820,116,1,1,No,House,Gravel,7451850
P02989,Karapakkam,752,132,1,1,Yes,House,Gravel,5734000
P01476,T Nagar,1923,39,2,1,No,House,No Access,13133030
P09673,Velachery,2000,130,3,2,No,Commercial,Paved,15108770
P01572,Karapakkam,1412,107,2,2,No,Commercial,No Access,9671750
P00078,Chrompet,979,21,1,1,Yes,Others,Gravel,10173430
P01007,Chrompet,1000,80,1,1,No,Others,Gravel,9869950
P08207,Adyar,961,141,1,1,No,House,Paved,8326585
P03267,Karapakkam,1297,175,1,1,No,Commercial,Gravel,9896250
P04823,Karapakkam,714,71,1,1,Yes,Others,No Access,5736500
P09321,Velachery,1505,96,2,1,Yes,Commercial,No Access,12368750
P09961,Velachery,1955,101,3,2,No,Others,No Access,8862060
P09908,Velachery,1578,193,2,1,Yes,Commercial,Paved,14049630
P02515,Chrompet,812,145,1,1,No,House,Paved,8600300
P08061,Anna Nagar,1898,58,2,1,Yes,Others,Gravel,16243160
P03213,Velachery,1868,103,3,2,No,Others,No Access,8110160
P08201,Chrompet,701,102,1,1,No,Commercial,No Access,8389450
P09374,Chrompet,1068,141,1,1,No,House,Gravel,9085400
P09596,Velachery,1521,168,2,1,No,House,No Access,8564170
P00128,Anna Nagar,1572,113,1,1,Yes,House,No Access,11447880
P05358,T Nagar,1910,73,2,1,Yes,Others,Gravel,15397020
P00826,Chrompet,901,174,1,1,No,House,Gravel,8704550
P09111,Velachery,1586,55,2,1,No,House,No Access,7197730
P06107,Velachery,1782,193,2,1,Yes,House,Gravel,10851750
P05100,Karapakkam,684,54,1,1,No,Others,Gravel,7145500
P07938,Chrompet,1165,184,1,1,No,Commercial,No Access,12492250
P08319,Adyar,698,82,1,1,No,Others,No Access,4770810
P08609,T Nagar,1904,57,2,1,Yes,House,Gravel,14956290
P02765,KK Nagar,2386,165,4,2,Yes,Commercial,Paved,19477760
P07308,Anna Nagar,1640,182,1,1,No,Commercial,Paved,19536370
P05024,Karapakkam,1282,17,1,1,Yes,House,Paved,5813750
P03786,Adyar,787,31,1,1,No,Others,Gravel,7484785
P03504,KK Nagar,1508,44,2,1,Yes,Others,Gravel,11164340
P09189,Anna Nagar,1864,184,2,,Yes,Others,Paved,15556920
P02148,T Nagar,1803,56,2,1,Yes,Commercial,No Access,20626490
P08598,Chrompet,1200,69,1,1,Yes,Others,No Access,10291500
P09515,T Nagar,1743,197,1,1,No,Commercial,Gravel,19954710
P07144,Chrompet,771,3,1,1,Yes,House,Paved,7542800
P05659,KK Nagar,1325,143,1,1,No,House,Paved,8677460
P07299,Velachery,1569,40,2,1,Yes,Others,Gravel,8937320
P00998,Chrompet,1019,37,1,1,Yes,House,Gravel,9860700
P03083,Karapakkam,1524,134,2,2,No,House,No Access,5412500
P04922,Chrompet,1202,55,2,1,No,Commercial,No Access,12548800
P04629,Chrompet,802,67,1,1,No,Commercial,Paved,9787650
P03615,Anna Nagar,1968,136,2,1,Yes,Commercial,Paved,22579530
P09788,Velachery,1693,134,2,1,Yes,Others,Paved,8168160
P09362,Chrompet,932,58,1,1,Yes,House,Gravel,8924700
P02469,Karapakkam,1071,94,1,1,No,House,Paved,6478250
P09600,Velachery,1866,36,3,2,Yes,House,No Access,10113810
P06327,Velachery,1844,118,3,2,No,House,Paved,9573230
P05009,Chrompet,1016,87,1,1,No,Others,Paved,8896420
P05566,Karapakkam,803,141,1,1,No,Commercial,No Access,7794500
P08748,Chrompet,862,83,1,1,No,House,No Access,7990550
P08904,Velachery,1500,138,2,1,Yes,House,No Access,7686500
P07994,KK Nagar,2491,137,4,2,Yes,Commercial,Paved,20016180
P09316,Velachery,1704,154,2,1,No,Others,Paved,9810880
P08335,Velachery,1803,108,3,2,No,Commercial,Gravel,14705880
P08279,T Nagar,1541,184,1,1,No,Others,No Access,12522140
P01225,Chrompet,1178,82,1,1,Yes,Commercial,No Access,12718400
P04657,Karapakkam,1473,185,2,2,Yes,Commercial,Gravel,12083500
P03360,Karapakkam,594,121,1,1,Yes,House,Gravel,6518000
P01437,T Nagar,1701,110,1,1,Yes,Commercial,Gravel,20460930
P03866,Karapakkam,1169,136,1,1,No,Commercial,Paved,7203000
P00064,Anna Nagar,1684,82,1,1,Yes,Commercial,Paved,19871700
P02833,T Nagar,1569,191,1,1,No,Commercial,Gravel,18316390
P07854,Chrompet,1232,82,2,1,Yes,House,Gravel,9815100
P09292,Chrompet,958,119,1,1,No,Commercial,No Access,10001300
P05307,KK Nagar,1583,9,2,1,No,House,Paved,9588000
P06866,Adyar,907,6,1,1,Yes,House,Gravel,6646610
P07780,KK Nagar,1702,18,2,1,Yes,Commercial,Gravel,15596520
P05511,Karapakkam,739,41,1,1,No,Commercial,Paved,6957500
P09745,Velachery,1760,130,2,1,Yes,House,No Access,7057360
P07794,Velachery,1956,98,3,2,Yes,Others,No Access,8676350
P00297,Chrompet,714,105,1,1,Yes,Others,Gravel,9691680
P02623,T Nagar,1848,11,2,1,Yes,House,Gravel,13921280
P08017,Chrompet,1005,196,1,1,Yes,Commercial,Paved,13449750
P01418,Anna Nagar,1638,6,1,1,No,House,Paved,12161870
P00154,Chrompet,1294,80,2,1,Yes,Others,Paved,11157530
P05176,T Nagar,1653,98,1,1,Yes,House,Gravel,13547020
P08367,Anna Nagar,1950,48,2,1,No,Others,No Access,14034060
P09973,Velachery,1841,8,3,2,Yes,Commercial,Paved,16315140
P04121,Karapakkam,1252,58,1,1,No,Commercial,Gravel,11119250
P02553,T Nagar,1817,12,2,1,Yes,Commercial,No Access,19775040
P03161,KK Nagar,1337,85,2,1,Yes,House,Paved,8754980
P08540,Velachery,1561,144,2,1,Yes,Others,Paved,8429640
P04442,Anna Nagar,1517,64,1,1,No,Commercial,Gravel,18076450
P07235,T Nagar,1917,4,2,1,No,Others,No Access,12776550
P05192,Karapakkam,766,183,1,1,No,House,Gravel,5742750
P02885,Karapakkam,745,81,1,1,No,Commercial,Paved,6988500
P06413,Velachery,1562,11,2,1,Yes,House,Paved,9941220
P06662,KK Nagar,2371,54,4,2,Yes,Others,Paved,12732180
P00425,Chrompet,991,114,1,1,No,Others,Paved,8688420
P04393,Karapakkam,1582,143,2,2,No,Others,No Access,8191250
P03658,Karapakkam,1348,65,2,2,Yes,Commercial,Gravel,12085000
P06164,KK Nagar,1933,165,3,2,Yes,Others,Paved,11740620
P09909,Velachery,1737,175,2,1,No,House,Gravel,9341570
P07116,KK Nagar,2335,142,4,2,Yes,Commercial,Gravel,18758320
P03709,Anna Nagar,1946,90,2,1,Yes,Others,No Access,14556550
P08881,Anna Nagar,1554,190,1,1,No,House,Gravel,12893650
P09169,Chrompet,1039,39,1,1,No,Others,No Access,7352780
P07656,KK Nagar,1703,104,2,1,Yes,Commercial,Paved,16291000
P01592,Chrompet,883,196,1,1,No,House,Paved,7975350
P09180,Chrompet,1226,91,2,1,Yes,House,No Access,9864800
P07741,Anna Nagar,1867,14,2,1,No,House,Gravel,11713120
P04782,T Nagar,1950,130,2,1,No,Others,Paved,12755280
P04911,Chrompet,1062,105,1,1,Yes,Others,No Access,9987140
P00332,Chrompet,870,131,1,1,Yes,Others,Gravel,9198650
P07572,Chrompet,1032,33,1,1,Yes,Others,Paved,10514440
P04557,Adyar,1015,69,1,1,Yes,Commercial,Gravel,12090050
P02230,KK Nagar,2289,195,4,2,No,Others,Paved,12964760
P03463,Adyar,785,109,1,1,Yes,Commercial,No Access,8889360
P02133,Adyar,878,181,1,1,No,House,Paved,8216980
P00069,T Nagar,1884,99,2,1,Yes,Others,Gravel,14844750
P04440,Adyar,852,55,1,1,Yes,Commercial,Gravel,10644170
P01820,Karapakkam,1155,97,1,1,Yes,Others,Paved,7277375
P00499,Anna Nagar,1650,159,1,1,No,Others,Paved,11879730
P09708,Velachery,1831,64,3,2,Yes,House,Gravel,10849240
P06417,T Nagar,1509,111,1,1,No,House,NoAccess,10504060
P03060,Karapakkam,1389,17,2,2,Yes,Commercial,No Access,10989500
P03324,Chrompet,1149,36,1,1,No,House,Gravel,9182700
P04054,KK Nagar,1402,70,2,1,Yes,House,Gravel,10960120
P00785,Anna Nagar,1781,0,1,1,No,House,Gravel,12968400
P05374,KK Nagar,1632,152,2,1,No,Others,Paved,9208160
P07306,T Nagar,1604,68,1,1,No,Commercial,Paved,18096490
P00358,Chrompet,1220,114,2,1,Yes,House,No Access,9191250
P00741,Anna Nagar,1616,76,1,1,Yes,Others,Paved,14673210
P06811,Chrompet,1015,25,1,1,No,House,No Access,8394250
P08253,Velachery,1769,50,2,1,Yes,House,Gravel,8993590
P08250,Chrompet,1264,44,2,1,Yes,House,No Access,9452650
P09863,Velachery,1941,85,3,2,Yes,House,No Access,10094760
P07358,Chrompet,1269,0,2,1,No,Others,No Access,8350380
P04323,Karapakkam,1650,110,2,2,Yes,Others,Gravel,9288000
P06632,T Nagar,1639,140,1,1,Yes,Others,Gravel,13668020
P09987,Velachery,1939,196,3,2,No,Commercial,No Access,14412320
P09891,Velachery,1908,144,3,2,Yes,Commercial,No Access,16222200
P09358,Chrompet,1142,131,1,1,Yes,Others,Gravel,11657540
P08164,Chrompet,949,163,1,1,Yes,Others,Paved,8444880
P06485,Chrompet,787,57,1,1,No,Commercial,No Access,10029650
P02604,Karapakkam,1316,183,1,1,Yes,Commercial,Paved,8844000
P06983,KK Nagar,2060,197,3,2,Yes,Commercial,Gravel,18035580
P01331,Chrompet,976,44,1,1,No,Others,Paved,9102370
P02195,Karapakkam,1357,34,2,2,No,Commercial,Paved,11199750
P07242,KK Nagar,2428,48,4,2,No,Commercial,Gravel,18657920
P08829,Chrompet,1201,87,2,1,No,Commercial,Gravel,14647600
P09825,Velachery,1634,198,2,1,Yes,House,No Access,8977940
P03331,Adyar,1097,131,1,1,No,Commercial,Gravel,12878485
P06215,Anna Nagar,1542,52,1,1,Yes,Others,No Access,11443800
P03780,Adyar,795,9,1,1,Yes,Others,No Access,6253350
P06602,Velachery,1656,53,2,1,No,Commercial,Paved,13470470
P01958,Karapakkam,1173,143,1,1,No,Commercial,Paved,7282000
P08578,Chrompet,999,118,1,1,Yes,Commercial,No Access,11486650
P06774,Chrompet,1002,132,1,1,Yes,Others,Paved,9295440
P08249,Velachery,1873,178,3,2,Yes,House,Gravel,11395530
P02157,Karapakkam,670,198,1,1,No,Commercial,Gravel,5698250
P05801,KK Nagar,1355,58,2,1,No,Commercial,Gravel,12997440
P05529,KK Nagar,1942,182,3,2,Yes,Commercial,Gravel,16470640
P08202,KK Nagar,2225,65,4,2,No,House,Paved,10311140
P03335,KK Nagar,1540,24,2,1,No,House,Paved,8521180
P01316,Anna Nagar,1677,119,1,1,Yes,House,No Access,11370800
P05480,KK Nagar,2453,165,4,2,Yes,Others,Paved,13866780
P02653,Adyar,1248,157,2,2,No,Others,Paved,11051205
P00655,Chrompet,1290,168,2,1,No,Others,Paved,9449050
P05607,Adyar,854,54,1,1,Yes,Commercial,Gravel,11941410
P04427,Karapakkam,1080,48,1,1,No,House,No Access,5811250
P07217,Chrompet,704,43,1,1,No,House,Gravel,8209450
P03020,Karapakkam,525,21,1,1,No,Others,No Access,3081375
P09823,Velachery,1837,20,3,2,No,House,No Access,10206440
P04883,KK Nagar,2284,114,4,2,No,Commercial,Gravel,18352680
P09175,Chrompet,876,43,1,1,No,House,No Access,7482800
P07571,Chrompet,813,107,1,1,Yes,Commercial,Paved,10512050
P06247,Karapakkam,1246,83,1,1,Yes,Commercial,No Access,8102500
P04320,KK Nagar,1410,19,2,1,Yes,House,Gravel,9822520
P00604,T Nagar,1962,164,2,1,No,Others,Paved,14365020
P05997,Anna Nagar,1710,59,1,1,No,House,No Access,10771100
P09204,Chrompet,867,139,1,1,No,Commercial,No Access,10994200
P02600,Velachery,1727,14,2,1,Yes,Commercial,Paved,15564570
P06199,Karapakkam,1101,99,1,1,No,House,No Access,3948000
